Pathanamthitta,599,1455.0,4.0,0,0
Kottayam,597,516.0,115.0,23.0,0
Idukki,596,2892.0,0,0,0
Theni,624,2780.0,73.0,2.0,0
Tiruppur,633,5609.0,380.0,74.0,63.0
Coimbatore,632,3649.0,611.0,168.0,181.0
Palakkad,593,3634.0,105.0,25.0,9.0
Thrissur,594,2371.0,277.0,31.0,4.0
Ernakulam,595,603.0,481.0,128.0,143.0
Lakshadweep,587,215.0,0,0,0
Dakshina Kannada,575,1984.0,77.0,45.0,56.0
Udupi,569,2485.0,51.0,0,0
Kasaragod,588,731.0,10.0,0,0
Kannur,589,996.0,86.0,19.0,4.0
Mahe,636,0.0,12.0,0,0
Kozhikode,591,666.0,35.0,23.0,7.0
Kodagu,576,3761.0,1.0,0,0
Chikmagalur,570,7251.0,45.0,1.0,0
Hassan,574,7600.0,66.0,17.0,3.0
Mysore,577,7208.0,155.0,51.0,78.0
Tumkur,571,12541.0,125.0,26.0,24.0
Mandya,573,5744.0,134.0,24.0,10.0
Wayanad,590,1349.0,0,0,0
Chamrajnagar,578,6602.0,45.0,0,0
The Nilgiris,611,2152.0,38.0,7.0,0
Malappuram,592,1931.0,5.0,0,0
Erode,610,6126.0,307.0,51.0,30.0
Namakkal,609,3118.0,341.0,61.0,11.0
Salem,608,4266.0,664.0,96.0,58.0
Karur,613,3230.0,123.0,32.0,13.0
Perambalur,615,1932.0,27.0,0,0
Dharmapuri,630,4931.0,47.0,11.0,0
Krishnagiri,631,5688.0,122.0,33.0,24.0
Kolar,581,4540.0,160.0,47.0,2.0
Bangalore Rural,583,2454.0,258.0,45.0,3.0
Chikkaballapura,582,4896.0,92.0,0,0
Bangalore,572,931.0,749.0,231.0,373.0
Ramanagara,584,3957.0,122.0,34.0,0
Anantapur,553,22837.0,238.0,80.0,22.0
Chitradurga,566,10048.0,81.0,16.0,8.0
Davanagere,567,6995.0,70.0,32.0,18.0
Bellary,565,9794.0,180.0,58.0,40.0
Kurnool,552,21093.0,203.0,65.0,29.0
Mahbubnagar,538,21806.0,246.0,26.0,12.0
Raichur,559,10106.0,113.0,38.0,14.0
Koppal,560,6596.0,136.0,20.0,4.0
Bagalkot,556,7834.0,145.0,11.0,0
Gadag,561,5566.0,53.0,12.0,0
Belgaum,555,15741.0,284.0,46.0,26.0
Dharwad,562,4854.0,111.0,57.0,44.0
Haveri,564,5686.0,92.0,16.0,0
Uttara Kannada,563,10337.0,46.0,3.0,0
Shimoga,568,9205.0,80.0,38.0,21.0
