Ahmadnagar,522,21094.0
Bid,523,13641.0
Osmanabad,525,9304.0
Parbhani,513,7840.0
Latur,524,8310.0
Gulbarga,579,13416.0
Bijapur,557,12827.0
Yadgir,580,6444.0
Bidar,558,6688.0
Rangareddy,537,9244.0
Medak,535,11983.0
Hyderabad,536,217.0
Nizamabad,533,9747.0
Nanded,511,13099.0
Hingoli,512,5817.0
Jalna,514,9648.0
Buldana,500,12159.0
Washim,502,6468.0
Akola,501,6753.0
Yavatmal,510,16825.0
Amravati,503,15288.0
Wardha,504,7883.0
Burhanpur,467,4013.0
Jalgaon,499,14719.0
Dhule,498,8994.0
Aurangabad,515,12575.0
Nashik,516,19368.0
Thane,517,11805.0
The Dangs,489,2203.0
Valsad,491,3738.0
Navsari,490,2781.0
Tapi,493,3951.0
Surat,492,5428.0
Dadra & Nagar Haveli,496,615.0
Daman,495,92.0
Diu,494,44.0
Mumbai Suburban,518,561.0
Mumbai,519,183.0
